created_at,text,location,retweeted,retweet_count
Sat Mar 21 14 05 48  0000 2020, onemichaelrossi  walfy81  RodneyMarsh10 Thats a University Education for you Michael  ,Worsley  England,False,0
Sat Mar 21 14 05 15  0000 2020,Leonard Sherman dropped out of college  forfeiting a basketball scholarship at the University of Illinois in Champa  ,Florida,False,1
Sat Mar 21 14 05 08  0000 2020,RT  PorterConnors  I am extremely excited to announce I ve earned a offer to continue my education  amp  play ball at the University of Cali,,False,13
Sat Mar 21 14 04 52  0000 2020,Beijing Language and Culture University   TOP 200 in China Beijing Language and Culture University  BLCU  is a uni  ,,False,0
Sat Mar 21 14 04 37  0000 2020,RT  AHMED48  We university students demand the cancellation of the second term Our health is more important than education We come from al,Alexandria  Egypt,False,29
Sat Mar 21 14 04 26  0000 2020,RT  Vadakin City  As an alum  instructional faculty  ohiou were crucial to my education  OU Pres  Nellis must commit to not laying off inst,NYC via PGH,False,3
Sat Mar 21 14 04 21  0000 2020,RT  trgenovese  Check it   michaelcrow s mask comes off in this interview revealing nothing more than a corporate tycoon who doesn t care a,Chicago  IL,False,13
Sat Mar 21 14 04 12  0000 2020,RT  ledje  Welcome to the Graduate Medical Education family at the University of Cincinnati  Looking forward to meeting you in person   EZE,,False,1
Sat Mar 21 14 03 22  0000 2020,RT  LRitch27  Im honored and excited to announce my commitment to further my education and hockey career at St  Lawrence University  Thank,Orono  MN,False,60
Sat Mar 21 14 01 50  0000 2020,Welcome to the Graduate Medical Education family at the University of Cincinnati  Looking forward to meeting you in  ,,False,1
Sat Mar 21 14 01 20  0000 2020,Visit MyCollege and download the top 5 most read summaries from the University of Bristols Document Summary Servic  ,United Kingdom,False,1
Sat Mar 21 14 00 58  0000 2020,RT  Juba Jobo  Nae doubt they had to make this into a uni hing  everyones on the same page regardless if its uni or work  companies at th,Tranent  Scotland,False,29
Sat Mar 21 14 00 25  0000 2020, DanMcmahonF1  hello court People die every year from the stress that education university brings them let alone in  ,Cardiff  Wales,False,0
Sat Mar 21 14 00 15  0000 2020,Consider applying for SHIP  a two week research intensive and college immersion program at the University of Minnes  ,Minnesota,False,1
Sat Mar 21 14 00 00  0000 2020, ShoutOutSaturday to our PA leadership team and CET for organizing the Therapeutic Neuroscience Education at the Un  ,MD  DC  VA  WV  PA  DE   NC,False,0
Sat Mar 21 13 59 50  0000 2020,RT  HAHayatu  Someone sought my advice on investment  kindly help  He has 15M he want to share it among his three children for university,Nigeria,False,79
Sat Mar 21 13 59 47  0000 2020,RT  realREANigeria  MD CEO of REA   modisalihijo Visits University of Lagos  UniLag  Energizing Education Programme  EEP  Power Plant  Rea,Federal Capital Territory  Nig,False,13
Sat Mar 21 13 59 26  0000 2020,RT  HAHayatu  Someone sought my advice on investment  kindly help  He has 15M he want to share it among his three children for university,Jos,False,79
Sat Mar 21 13 59 23  0000 2020,RT  ShashiTharoor  A small victory for common sense  amp  students  human rights  ,,False,99
Sat Mar 21 13 59 22  0000 2020,RT  lailama18450131  We  university students  demand the cancellation of the second term  Our health is more important than education  We c,Kanad  India,False,2
Sat Mar 21 13 59 07  0000 2020, dbrownsports  NoahCasper1  GoodmanHoops  Stadium James Madison the University is a BIG BIG  Upgrade over Georgia S  ,,False,0
Sat Mar 21 13 58 44  0000 2020,RT  Cambridge Uni  The University of Cambridge has published new advice for UK and international offer holders  particularly those who face,,False,62
Sat Mar 21 13 57 43  0000 2020,RT  thenewsstar  The change is encouraged but not required   ,Monroe  Louisiana,False,2
Sat Mar 21 13 57 05  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,East Midlands  England,False,3138
Sat Mar 21 13 56 42  0000 2020,RT  angsalaksak     The Kingfisher  official student publication of Southern Luzon State University  Lucban  Quezon  is the ,Mardy s ,False,22
Sat Mar 21 13 56 17  0000 2020,RT  mamidala90  JNUs VC appeals to university community to observe Janata Curfew   Education Today News  ,,False,5
Sat Mar 21 13 55 55  0000 2020,RT  beikohm12  We university students demand the cancellation of the second term Our health is more important than education We come from a,,False,7
Sat Mar 21 13 55 47  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,,False,164
Sat Mar 21 13 55 38  0000 2020,Service de garde d urgence   les employs de lducation pourront tre rappels au travail  ,,False,0
Sat Mar 21 13 55 36  0000 2020,These issues are resurrected every few years  The teachers are scapegoated  while the gov t spins fiscal responsibi  ,,False,0
Sat Mar 21 13 55 21  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,Kingston  Ontario,False,164
Sat Mar 21 13 55 18  0000 2020,RT  Noo learning  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,75
Sat Mar 21 13 55 03  0000 2020,Can you find the answer GLSUniversity  EducationalInstitute  Ahmedabad  EducationProvider  Ahmedabad Education  ,Opp Law garden  Ahmedabad,False,0
Sat Mar 21 13 54 06  0000 2020,I love hearing about Canadian history  I didn t learn much of it in school which is kinda sad since I live in Canad  ,Ontario  Canada,False,0
Sat Mar 21 13 53 19  0000 2020,As an alum  instructional faculty  ohiou were crucial to my education  OU Pres  Nellis must commit to not laying of  ,Athens  OH,False,3
Sat Mar 21 13 53 06  0000 2020,RT  Mariem96027790  We  university students  demand the cancellation of the second term  Our health is more important than education  We co,,False,26
Sat Mar 21 13 53 00  0000 2020,RT  EuroGeosciences  Do you have an idea for some teaching resources you would like to develop at  HigherEducation  university  level Why,Stockholm  Sweden,False,4
Sat Mar 21 13 52 47  0000 2020,RT  USCLeader  Learn about University of Southern California s Doctor of Education in Organizational Change and Leadership online program ,,False,34
Sat Mar 21 13 52 39  0000 2020,Tucker Carlson on the coronavirus  impact on higher education   Not enough federal bailout money in the Treasury to  ,,False,0
Sat Mar 21 13 52 37  0000 2020,RT  HAHayatu  Someone sought my advice on investment  kindly help  He has 15M he want to share it among his three children for university,West Chester  PA,False,79
Sat Mar 21 13 52 13  0000 2020, raj canada  LEGO Education  Churchvilleps Awesome job A ,Ontario  Canada,False,0
Sat Mar 21 13 52 05  0000 2020,RT  mamidala90  JNUs VC appeals to university community to observe Janata Curfew   Education Today News  ,India,False,5
Sat Mar 21 13 51 27  0000 2020,JNUs VC appeals to university community to observe Janata Curfew   Education Today News  ,New Delhi  India,False,5
Sat Mar 21 13 50 53  0000 2020,RT  ShashiTharoor  A small victory for common sense  amp  students  human rights  ,Thiruvananthapuram  Kerala,False,99
Sat Mar 21 13 50 09  0000 2020,RT  nationalpost  Sponsored  Ashton College has created an online version of their education assistant program to meet the steady demand fo,T  43 65339 79 37533,False,7
Sat Mar 21 13 48 19  0000 2020, POTUS  WhiteHouse  EUCouncil  SecPompeo  marcorubio  JohnCornyn  GOPLeader  tedcruz  SpeakerPelosi  SenSchumer  ,the earth,False,0
Sat Mar 21 13 47 47  0000 2020,An amazing resource from our friends at The University of North Carolina at Chapel Hill   strategies to support fam  ,United States,False,1
Sat Mar 21 13 47 24  0000 2020, bbcnews Jo Johnson mp stands up for free speech in universities If free speech in universities is restricted as he  ,A little house in the outback ,False,0
Sat Mar 21 13 47 19  0000 2020,RT  rasmus kleis  And  Poynter  As a service to the journalism education community in this challenging period  Poynter is offering its onli,Murcia  Espaa,False,14
Sat Mar 21 13 46 40  0000 2020,RT  angsalaksak     The Kingfisher  official student publication of Southern Luzon State University  Lucban  Quezon  is the ,,False,22
Sat Mar 21 13 46 37  0000 2020,RT  beikohm12  We university students demand the cancellation of the second term Our health is more important than education We come from a,,False,7
Sat Mar 21 13 45 51  0000 2020,RT  PalomaReinosoMD  My heart   Love this story of  almost  Dr  Anderson Carter who matched  WiscObGyn  who is AMAZING  So proud of all,Madison,False,5
Sat Mar 21 13 45 50  0000 2020,Touro celebrates successful Match Day event   via  AllDailyRepNews,Owings Mills  Maryland,False,0
Sat Mar 21 13 45 35  0000 2020,Tucker Carlson on the coronavirus  impact on higher education   Not enough federal bailout money in the Treasury to  ,SOUTHERN by the grace of God,False,0
Sat Mar 21 13 45 06  0000 2020,RT  rasmus kleis  And  Poynter  As a service to the journalism education community in this challenging period  Poynter is offering its onli,,False,14
Sat Mar 21 13 44 06  0000 2020,My heart   Love this story of  almost  Dr  Anderson Carter who matched  WiscObGyn  who is AMAZING  So proud of  ,Queens  NY,False,5
Sat Mar 21 13 44 01  0000 2020, normanswan Majority Indigenous Canadian Territory closes schools  before  the first confirmed COVID19    ,2nd crack at Twitter   Oz,False,0
Sat Mar 21 13 43 58  0000 2020,RT  HAHayatu  Someone sought my advice on investment  kindly help  He has 15M he want to share it among his three children for university,Lagos  Nigeria,False,79
Sat Mar 21 13 42 38  0000 2020,RT  ac woods  An ASU student who lives in a dorm and picks the cheapest meal plan pays  5 000 a semester  minimum Here s how the universi,,False,80
Sat Mar 21 13 42 05  0000 2020,RT  Mariem96027790  We  university students  demand the cancellation of the second term  Our health is more important than education  We co,,False,26
Sat Mar 21 13 41 54  0000 2020,RT  WesternMichU   1 4  As a result of the continuing spread of COVID 19 in the state of Michigan  Western Michigan University has decided,Michigan,False,26
Sat Mar 21 13 41 12  0000 2020,RT  JacksonJaymond  Blessed to receive my 6th Division One offer to continue my education and football career from Houston Baptist Universi,Houston  TX,False,8
Sat Mar 21 13 41 09  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,Toronto  Ontario,False,164
Sat Mar 21 13 40 33  0000 2020,RT  HAHayatu  Someone sought my advice on investment  kindly help  He has 15M he want to share it among his three children for university,Nigeria,False,79
Sat Mar 21 13 40 02  0000 2020,Get a strong educational foundation for successful career Study free any bachelor degree from Germany after studie  ,India,False,0
Sat Mar 21 13 40 00  0000 2020,After the restriction of going to all institutions of education  such universities and colleges  in Pakistan  Today  ,Somalia,False,0
Sat Mar 21 13 39 16  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,Livingston  Scotland,False,3138
Sat Mar 21 13 39 03  0000 2020,RT  HAHayatu  Someone sought my advice on investment  kindly help  He has 15M he want to share it among his three children for university,Nasarawa  Nigeria,False,79
Sat Mar 21 13 38 36  0000 2020,RT  ShashiTharoor  A small victory for common sense  amp  students  human rights  ,Jamjodhpur Gujarat,False,99
Sat Mar 21 13 38 27  0000 2020,RT  angsalaksak     The Kingfisher  official student publication of Southern Luzon State University  Lucban  Quezon  is the ,Tayabas City  Calabarzon,False,22
